ObjectNo,StepSequenceNo,SequenceNo,Datetime,LAACA_AR034,LAACA_AR035,LAACA_AR036,LAACA_AR037,LAACA_AR038,LAACA_AR039,LAACA_AR040,LAACA_AR041,LAACA_AR042,LAACA_AR043,LAACA_AR044,LAACA_AR045,LAACA_AR013,LAACA_AR046,LAACA_AR047,LAACA_AR048,LAACA_AR014,LAACA_AR015,LAACA_AR016,LAACA_AR017,LAACA_AR018,LAACA_AR019,LAACA_AR020,LAACA_AR021,LAACA_AR022,LAACA_AR023,LAACA_AR024,LAACA_AR025,LAACA_AR026,LAACA_AR027,LAACA_AR028,LAACA_AR029,LAACA_AR030,LAACA_AR031,LAACA_AR032,LAACA_AR033,LAACA_AR049,LAACA_AR050,LAACA_AR051,LAACA_AR052,LAACA_AR053,LAACA_AR054,LAACA_AR055,LAACA_AR056,LAACA_AR057,LAACA_AR058,LAACA_AR059,LAACA_AR060,LAACA_AR061,LAACA_AR062,LAACA_AR063,LAACA_AR064,LAACA_AR065,LAACA_AR066,LAACA_AR067,LAACA_AR068,LAACA_AR069,LAACA_AR070,LAACA_AR071,LAACA_AR072,LAACA_AR073,LAACA_AR074,LAACA_AR075,LAACA_AR076,LAACA_AR077,LAACA_AR078,LAACA_AR079,LAACA_AR080,LAACA_AR081,LAACA_AR082,LAACA_AR083,LAACA_AR084,LAACA_AR085,LAACA_AR086,LAACA_AR087,LAACA_AR088,LAACA_AR089,LAACA_AR090,LAACA_AR091,LAACA_AR092,LAACA_AR093,LAACA_AR094,LAACA_AR095,LAACA_AR096,LAACA_AR097,LAACA_AR098,LAACA_AR099,LAACA_AR100,LAACA_AR101,LAACA_AR102,LAACA_AR103,LAACA_AR104,LAACA_AR105,LAACA_AR106,LAACA_AR107,LAACA_AR108,LAACA_AR109,LAACA_AR110,LAACA_AR111,LAACA_AR112,LAACA_AR113,LAACA_AR114
E3J2BC1221,,141,负极,正向,137,140,143,50.000,2#,2024-03-18 15:23:09,-87.505,499.863,1,1.5,137.480,10,137.252,137.707,137.320,137.250,136.920,137.380,137.390,137.910,138.690,138.420,137.710,135.800,17423.19,0,0,0,0,0,0,0,0,0,0,17818.56,17818.56,18144.43,18423.24,16.82,17.22,475.10,483.17,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.78,137.23,0.00,0.00,5.00
E3J2BC1221,,142,负极,反向,137,140,143,50.000,2#,2024-03-18 15:23:14,-87.505,499.863,1,1.5,135.610,10,134.831,136.387,134.540,134.750,134.440,135.000,135.420,135.790,136.680,136.470,136.740,136.260,18613.31,0,0,0,0,0,0,0,0,0,0,18554.25,18554.25,18494.08,18803.14,4.99,17.71,480.45,484.63,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.94,137.39,0.00,0.00,5.00
E3J2BC1221,,143,负极,正向,137,140,143,50.000,2#,2024-03-18 15:23:18,-87.505,499.863,1,1.5,136.460,10,135.896,137.018,135.730,135.800,135.700,136.040,136.220,136.740,137.220,137.040,137.230,136.860,18936.85,0,0,0,0,0,0,0,0,0,0,18992.54,18992.54,19055.76,19208.56,4.99,18.10,480.45,484.63,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.41,137.14,0.00,0.00,5.00
E3J2BC1221,,144,负极,反向,137,140,143,50.000,2#,2024-03-18 15:23:23,-87.505,499.863,1,1.5,136.300,10,135.620,136.984,135.370,135.380,135.390,135.620,136.330,136.570,137.310,137.030,137.280,136.740,19429.1,0,0,0,0,0,0,0,0,0,0,19367.37,19367.37,19300.53,19614.46,4.97,18.46,480.45,484.63,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.31,137.11,0.00,0.00,5.00
E3J2BC1221,,145,负极,正向,137,140,143,50.000,2#,2024-03-18 15:23:38,-87.566,499.863,1,1.5,136.570,10,136.153,136.990,136.050,136.160,135.790,136.150,136.600,136.790,137.300,137.060,137.110,136.690,20384.89,0,0,0,0,0,0,0,0,0,0,20384.89,20384.89,20384.85,20384.89,0.00,19.39,480.89,484.76,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.19,137.09,0.00,0.00,5.00
E3J2BC1221,,146,负极,反向,137,140,143,50.000,2#,2024-03-18 15:23:52,-87.566,499.876,1,1.5,136.560,10,136.186,136.939,135.960,136.270,135.910,136.180,136.610,136.850,137.440,136.980,137.090,136.350,20384.85,0,0,0,0,0,0,0,0,0,0,20384.85,20384.85,20384.89,20384.89,0.00,19.39,480.89,484.76,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.18,137.08,0.00,0.00,5.00
E3J2BC1221,,147,负极,正向,137,140,143,50.000,2#,2024-03-18 15:23:57,-87.566,499.876,1,1.5,136.740,10,136.363,137.125,136.260,136.380,135.970,136.350,136.850,136.980,137.470,137.120,137.300,136.750,20384.85,0,0,0,0,0,0,0,0,0,0,20384.89,20384.89,20384.89,20391.69,0.00,19.39,480.89,484.76,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.19,137.06,0.00,0.00,5.00
E3J2BC1221,,148,负极,反向,137,140,143,50.000,2#,2024-03-18 15:24:02,-87.566,499.876,1,1.5,136.260,10,135.670,136.859,135.520,135.790,135.260,135.740,136.040,136.380,137.310,137.040,137.180,136.370,20627.46,0,0,0,0,0,0,0,0,0,0,20554.22,20554.22,20484.64,20802.57,5.00,19.69,480.25,484.29,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,149,负极,正向,137,140,143,50.000,2#,2024-03-18 15:24:07,-87.566,499.876,1,1.5,136.680,10,135.794,137.565,135.230,135.620,135.370,136.070,136.670,137.080,137.770,137.620,137.860,137.500,20926.35,0,0,0,0,0,0,0,0,0,0,21059.35,21059.35,21204.26,22038.55,27.83,20.57,479.16,483.99,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,150,负极,反向,137,140,143,50.000,2#,2024-03-18 15:24:12,-87.566,499.876,1,1.5,135.870,10,134.832,136.908,134.090,134.380,134.580,135.200,135.920,136.340,137.280,137.110,137.250,136.560,23392.38,0,0,0,0,0,0,0,0,0,0,23052.81,23052.81,22620.17,24511.80,29.98,22.77,475.05,482.87,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,151,负极,正向,137,140,143,50.000,2#,2024-03-18 15:24:16,-87.566,499.876,1,1.5,134.700,10,134.481,134.916,134.480,134.740,134.330,134.380,134.460,134.810,135.560,135.050,134.830,134.330,24983.01,0,0,0,0,0,0,0,0,0,0,25015.48,25015.48,24988.42,24968.20,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,152,负极,反向,137,140,143,50.000,2#,2024-03-18 15:24:21,-87.566,499.876,1,1.5,134.580,10,134.346,134.817,134.320,134.510,134.060,134.250,134.580,134.890,135.230,134.920,134.780,134.270,24968.16,0,0,0,0,0,0,0,0,0,0,24968.2,24968.2,24968.12,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,153,负极,正向,137,140,143,50.000,2#,2024-03-18 15:24:26,-87.566,499.876,1,1.5,134.770,10,134.488,135.044,134.510,134.520,134.210,134.520,134.690,135.160,135.400,135.150,135.030,134.500,24968.16,0,0,0,0,0,0,0,0,0,0,24968.16,24968.16,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,154,负极,反向,137,140,143,50.000,2#,2024-03-18 15:24:31,-87.566,499.876,1,1.5,134.660,10,134.410,134.899,134.510,134.420,134.000,134.420,134.710,134.960,135.300,135.070,134.900,134.260,24968.12,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.16,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,155,负极,正向,137,140,143,50.000,2#,2024-03-18 15:24:36,-87.566,499.876,1,1.5,134.850,10,134.591,135.106,134.710,134.560,134.280,134.650,134.760,135.170,135.600,135.190,135.040,134.530,24968.12,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.16,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,156,负极,反向,137,140,143,50.000,2#,2024-03-18 15:24:41,-87.566,499.876,1,1.5,134.760,10,134.566,134.960,134.710,134.670,134.290,134.360,134.790,135.010,135.430,135.150,134.850,134.360,24968.12,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,157,负极,正向,137,140,143,50.000,2#,2024-03-18 15:24:46,-87.566,499.876,1,1.5,134.880,10,134.660,135.099,134.760,134.640,134.320,134.670,134.910,135.170,135.550,135.240,134.960,134.580,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,158,负极,反向,137,140,143,50.000,2#,2024-03-18 15:24:51,-87.566,499.876,1,1.5,134.840,10,134.606,135.079,134.720,134.430,134.230,134.760,134.880,135.080,135.450,135.270,135.090,134.500,24968.12,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.16,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,159,负极,正向,137,140,143,50.000,2#,2024-03-18 15:24:56,-87.566,499.876,1,1.5,134.990,10,134.781,135.199,135.000,134.770,134.470,134.790,134.870,135.210,135.610,135.340,135.230,134.610,24968.12,0,0,0,0,0,0,0,0,0,0,24968.16,24968.16,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,160,负极,反向,137,140,143,50.000,2#,2024-03-18 15:25:01,-87.566,499.876,1,1.5,134.880,10,134.627,135.135,134.750,134.620,134.360,134.650,134.760,135.170,135.480,135.380,135.110,134.530,24968.12,0,0,0,0,0,0,0,0,0,0,24968.16,24968.16,24968.12,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,161,负极,正向,137,140,143,50.000,2#,2024-03-18 15:25:15,-87.558,499.876,1,1.5,135.080,10,134.847,135.311,134.950,134.840,134.490,134.900,135.050,135.300,135.690,135.590,135.230,134.750,24968.12,0,0,0,0,0,0,0,0,0,0,24968.16,24968.16,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,162,负极,反向,137,140,143,50.000,2#,2024-03-18 15:25:29,-87.558,499.902,1,1.5,134.900,10,134.678,135.123,134.770,134.650,134.390,134.730,134.850,135.060,135.560,135.250,135.130,134.620,24968.12,0,0,0,0,0,0,0,0,0,0,24968.16,24968.16,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,163,负极,正向,137,140,143,50.000,2#,2024-03-18 15:25:34,-87.558,499.902,1,1.5,135.120,10,134.861,135.373,135.020,134.740,134.560,134.920,135.060,135.370,135.730,135.590,135.430,134.740,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.16,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,164,负极,反向,137,140,143,50.000,2#,2024-03-18 15:25:39,-87.558,499.902,1,1.5,134.980,10,134.794,135.160,134.750,134.920,134.490,134.770,135.040,135.260,135.360,135.400,135.160,134.630,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,165,负极,正向,137,140,143,50.000,2#,2024-03-18 15:25:44,-87.558,499.902,1,1.5,135.150,10,134.899,135.393,135.090,134.800,134.550,134.920,135.140,135.420,135.780,135.610,135.430,134.740,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,166,负极,反向,137,140,143,50.000,2#,2024-03-18 15:25:49,-87.558,499.902,1,1.5,135.060,10,134.818,135.304,135.020,134.920,134.420,134.840,134.890,135.410,135.650,135.450,135.360,134.660,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,167,负极,正向,137,140,143,50.000,2#,2024-03-18 15:25:54,-87.558,499.902,1,1.5,135.170,10,134.932,135.402,135.080,134.860,134.590,135.010,135.110,135.420,135.780,135.600,135.380,134.830,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,168,负极,反向,137,140,143,50.000,2#,2024-03-18 15:25:59,-87.558,499.902,1,1.5,135.050,10,134.784,135.308,134.910,134.740,134.370,134.910,134.990,135.410,135.670,135.490,135.300,134.670,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,169,负极,正向,137,140,143,50.000,2#,2024-03-18 15:26:04,-87.558,499.902,1,1.5,135.170,10,134.964,135.381,135.110,134.870,134.600,135.060,135.170,135.490,135.770,135.530,135.400,134.710,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,170,负极,反向,137,140,143,50.000,2#,2024-03-18 15:26:09,-87.558,499.902,1,1.5,135.050,10,134.829,135.275,134.840,134.940,134.540,134.970,134.860,135.170,135.760,135.510,135.240,134.700,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.12,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,171,负极,正向,137,140,143,50.000,2#,2024-03-18 15:26:13,-87.558,499.902,1,1.5,135.210,10,134.973,135.443,135.090,134.980,134.650,134.990,135.160,135.480,135.810,135.630,135.410,134.880,24968.16,0,0,0,0,0,0,0,0,0,0,24968.16,24968.16,24968.12,24968.12,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
E3J2BC1221,,172,负极,反向,137,140,143,50.000,2#,2024-03-18 15:26:18,-87.558,499.902,1,1.5,135.090,10,134.831,135.348,134.960,134.790,134.480,134.930,135.000,135.390,135.830,135.560,135.290,134.660,24968.16,0,0,0,0,0,0,0,0,0,0,24968.12,24968.12,24968.16,24968.16,0.00,24.03,478.58,483.83,41.90,35.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
